pid,name,alter,geschlecht,land,branche,subfokus,rolle,arbeitet_fachlich_mit,teamgroesse,jahresumsatz_eur,tech_affinitaet,digitale_reife,haltung,buchungswahrscheinlichkeit,nuetzlichster_teil,groesster_einwand,vertrauen_externe_gesundheitsdaten,aufbau_zu_guenstig,aufbau_guenstig,aufbau_teuer,aufbau_zu_teuer,aufbau_ideal,retainer_zu_guenstig,retainer_guenstig,retainer_teuer,retainer_zu_teuer,retainer_ideal
P180,Theresa,59,weiblich,AT,Wellness-/Longevity-Praxis (Premium),Privatpraxis Premium-Prävention,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,8,689000,2,2,früher Anwender / probiert gern Neues,6,Internes Wissensmanagement und standardisierte Klientenaufnahme bzw. -kommunikation – das hängt heute zu sehr an einzelnen Personen,"Datenschutz bei sensiblen Gesundheitsdaten ist kein abstraktes Thema für uns – 'datenschutzkonform' als Versprechen reicht mir nicht; dazu die Sorge, das Team mit einer weiteren Einführung zu belasten","Sehr zurückhaltend – brauche genaue Antworten zu Datenspeicherung, Zugriffsrechten und vertraglicher Absicherung; Vertrauen entsteht nicht durch Versprechen, sondern durch Transparenz und Referenzen",1500.0,3500.0,6500.0,9000.0,4500.0,150.0,350.0,650.0,950.0,450.0
P181,Christine,38,weiblich,DE,Physiotherapie-/Therapiepraxis,manuelle Therapie & Faszien,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,8,383000,1,1,pragmatisch-abwägend,6,Automatisierte Terminorganisation mit Warteliste und Absagen; digitale Klientenaufnahme statt Papierformulare,"Datenschutz bei Gesundheitsdaten – brauche konkrete technische Antworten, keine Floskeln; Angst vor Mehraufwand beim Übergang und Einschulung des Teams","Gering bis mittel – nur ausbaubar wenn Datenschutzfragen transparent, konkret und kompetent beantwortet werden; Auftragsverarbeitungsvertrag, Serverstandort etc. sind Grundvoraussetzungen",500.0,1200.0,2500.0,4000.0,1500.0,80.0,150.0,280.0,450.0,180.0
P182,Sandra,37,weiblich,AT,Ernährungs-/Gesundheitszentrum,Diätologie,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,565000,3,3,neugierig-offen,6,"Internes Wissensmanagement und strukturierte digitale Klientenaufnahme – weil beides akute, konkrete Schwachstellen im Betrieb sind",Datenschutz bei Gesundheitsdaten ist oberstes Kriterium – 'datenschutzkonform' ist kein Beweis; dazu Frage nach Nachhaltigkeit wenn externe Person nicht mehr verfügbar ist; Teamakzeptanz als internes Risiko,"Gering zu Beginn – brauche konkreten Auftragsverarbeitungsvertrag, EU-Server-Nachweis, keine KI-Trainingsdatennutzung und Referenzen aus dem Gesundheitsbereich",800.0,2500.0,5500.0,9000.0,3500.0,100.0,250.0,550.0,900.0,350.0
P183,Katrin,50,weiblich,DE,Personal-Training-Studio,Frauen-Fitness-Studio,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,2,150000,3,3,pragmatisch-abwägend,6,"Terminorganisation und automatisierte Klientenkommunikation, sowie digitale Aufnahme neuer Klientinnen statt Papierformulare","Angst vor Entpersönlichung des Studios durch Automatisierung, und Unklarheit über Folgekosten nach der Erstanalyse","Sehr kritisch – brauche schriftliche DSGVO-Garantie, Serverstandort Deutschland, klare Zugriffsregelung; würde das juristisch prüfen lassen",500.0,1500.0,2500.0,4000.0,1800.0,80.0,150.0,250.0,400.0,180.0
P184,Eva,36,weiblich,AT,Präventions-/BGF-Anbieter,Rückenschule & Prävention,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,552000,3,4,pragmatisch-abwägend,6,Aufnahme neuer Klient:innen und Firmenkunden automatisieren sowie internes Wissensmanagement – beides kostet aktuell unverhältnismäßig viel Zeit und hängt zu stark an meiner Person,"Datenschutz bei Gesundheitsdaten ist existenziell – 'datenschutzkonform' reicht als Aussage nicht, ich brauche konkrete rechtliche Absicherung; dazu Angst vor Abhängigkeit von externer Person nach der Einrichtung","Gering bis mittel – nur mit Auftragsverarbeitungsvertrag, transparenter Tool- und Datenspeicherung (EU/Österreich) und nachgewiesener Erfahrung im Gesundheitsbereich",800.0,2000.0,3500.0,5500.0,2500.0,150.0,300.0,500.0,800.0,350.0
P185,Petra,37,weiblich,DE,Wellness-/Longevity-Praxis (Premium),Medical Wellness,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,800000,1,1,neugierig-offen,7,Terminmanagement-Automatisierung und internes Wissensmanagement – würde sofort Zeit sparen und Team-Selbstständigkeit fördern; Neukundenaufnahme ebenfalls relevant,"Wer pflegt das System nach dem Einrichten? Kein internes IT-Know-how vorhanden. Außerdem Risiko, dass Team (speziell langjährige Mitarbeiterin) nicht mitzieht und Unruhe entsteht","Sehr niedrige Grundtoleranz – Kunden mit hochsensiblen Themen, Datenverlust oder -unsicherheit würde Vertrauensverlust bedeuten; brauche belegbare DSGVO-Konformität, Serverstandort und Zugriffsregelungen, nicht nur Versprechen",1500.0,2500.0,4500.0,7000.0,3200.0,150.0,250.0,450.0,700.0,320.0
P186,Robin,40,divers,CH,Physiotherapie-/Therapiepraxis,Sportphysio & Reha,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,7,335000,2,2,früher Anwender / probiert gern Neues,7,"Internes Wissensmanagement und strukturierte Klientenaufnahme – beides chronische Schwachstellen im Betrieb, die ich selber nicht löse",Kostentransparenz nach der Erstanalyse unklar; Skepsis gegenüber dem Begriff 'KI-gestützt' ohne konkrete Erklärung was das bedeutet und wer es kontrolliert,"Grundsätzlich möglich, aber nur mit klarem Vertrag, Schweizer Datenhaltung und nachvollziehbarem Datenschutzkonzept – kein automatisches Vertrauen",500.0,1500.0,3500.0,6000.0,2200.0,80.0,180.0,350.0,600.0,250.0
P187,Marco,41,männlich,CH,Ernährungs-/Gesundheitszentrum,Gewichtsmanagement,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,229000,3,3,pragmatisch-abwägend,6,Terminorganisation als grösster manueller Alltagsaufwand; danach Klientenaufnahme standardisieren; internes Wissensmanagement hat ebenfalls Potenzial,Externe Person versteht spezifische Arbeitsrealität mit vulnerablen Klienten nicht schnell genug; KI-Einsatz birgt Risiken bei Gesundheitsdaten und sensiblen Situationen; Haftungsfrage bei Fehlern ungeklärt,"Sehr zurückhaltend – Schweizer Datenschutzrecht nicht verhandelbar; will keine Gesundheitsdaten in unbekannte Clouds; externe Person muss Datenschutz aktiv und von sich aus adressieren, sonst Ausschlusskriterium",500.0,1500.0,3500.0,5500.0,2200.0,80.0,200.0,400.0,650.0,280.0
P188,Tanja,32,weiblich,CH,Personal-Training-Studio,Functional-Training-Box,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,6,440000,5,5,überfordert / zu wenig Zeit,7,Onboarding neuer Kunden automatisieren und internes Wissensmanagement strukturieren,Umsetzungsverantwortung nach dem Einrichten unklar; Zweifel ob externe Person den spezifischen Alltag eines Personal-Training-Studios wirklich versteht,"Klare Grenze: nur bei transparenter, nachweislich DSGVO-konformer Lösung mit bekanntem Serverstandort – kein Verhandlungsspielraum",800.0,1500.0,3500.0,5500.0,2200.0,100.0,250.0,550.0,900.0,350.0
P189,Janine,44,weiblich,CH,Präventions-/BGF-Anbieter,betriebliche Gesundheitsförderung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,6,378000,5,5,pragmatisch-abwägend,7,Angebotsmanagement und B2B-Kundenkommunikation automatisieren; zweite Priorität: internes Wissensmanagement strukturieren,"Datenschutz bei sensiblen Gesundheitsdaten – 'datenschutzkonform' als Versprechen reicht nicht, brauche konkrete Antworten zu Datenhaltung, Serverstandort, DSG-Konformität und Auftragsverarbeitungsvertrag; zweiter Einwand: Teamakzeptanz bei unterschiedlicher digitaler Affinität","Vertrauen muss aktiv erarbeitet werden – durch Referenzen aus dem Schweizer Gesundheitsbereich, schriftliches Datenschutzkonzept vorab und persönliches Gespräch; Minimalprinzip beim Datenzugriff ist nicht verhandelbar",1500.0,2500.0,5500.0,9000.0,3500.0,150.0,300.0,600.0,1000.0,400.0
P190,Beat,55,männlich,CH,Wellness-/Longevity-Praxis (Premium),Spa & Privatklinik-nah,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,4,458000,4,4,pragmatisch-abwägend,7,Kunden-Onboarding automatisieren und professionalisieren; zweite Priorität: internes Wissensmanagement damit Team selbstständig handeln kann,"Nicht das Konzept, sondern die Implementierungssicherheit – wie wird sichergestellt, dass das Team das System danach wirklich nutzt? Kostenlose Erstanalyse wirkt nach Einstiegsdroge für Verkaufsprozess","Sehr kritisch – diskrete Premiumklientel erwartet höchste Datensicherheit; brauche konkrete Antworten zu Datenlagerung, Zugriff, Datenlöschung nach Vertragsende und echter DSGVO-Umsetzung, keine Floskeln",800.0,1500.0,3500.0,5500.0,2200.0,150.0,280.0,550.0,800.0,380.0
P191,Daniel,55,männlich,DE,Physiotherapie-/Therapiepraxis,Ergotherapie,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,5,401000,4,4,früher Anwender / probiert gern Neues,6,"Internes Wissensmanagement (trifft genau meinen blinden Fleck), danach automatisierte Patientenkommunikation (Terminerinnerungen, Neuaufnahmen)",Externe verstehen die Spezifika des Gesundheitswesens und der Ergotherapie-Abrechnung oft nicht wirklich; Einführungsaufwand für kleines Team wird meistens unterschätzt und schöngeredet,"Hartes Kriterium: Auftragsverarbeitungsvertrag und EU-Server sind Pflicht, 'datenschutzkonform' als Behauptung reicht nicht – will konkrete Tool-Nennung und würde es gegenchecken lassen",800.0,1500.0,3500.0,5500.0,2200.0,80.0,180.0,380.0,600.0,250.0
P192,Reinhard,30,männlich,AT,Ernährungs-/Gesundheitszentrum,Gewichtsmanagement,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,7,509000,4,5,desinteressiert / sieht keinen Bedarf,5,Internes Wissensmanagement (Informationen unabhängig von Reinhard zugänglich machen) und Klienten-Onboarding (aktuell zu manuell und zeitaufwendig),Angst vor Einführungsaufwand und Überforderung des Teams bei Veränderungen; Zweifel ob externe Person die emotionale/menschliche Dimension eines Gesundheitsbetriebs wirklich versteht,"Großes Thema – will konkrete Antworten zu Serverstandort, DSGVO, Zugriffsrechten; würde es rechtlich prüfen lassen; Vertrauen muss erst verdient werden",500.0,1500.0,3500.0,6000.0,2200.0,150.0,325.0,600.0,900.0,400.0
P193,Janine,59,weiblich,CH,Personal-Training-Studio,Functional-Training-Box,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,10,698000,2,1,neugierig-offen,6,Terminmanagement bei Ausfällen und automatische Kundenkommunikation; Rechnungsstellung automatisieren; internes Wissensmanagement damit nicht alles nur in meinem Kopf ist,Kontrollverlust an externe Person; Abhängigkeit von jemandem den ich nicht kenne; Verdacht dass kostenlose Erstanalyse nur ein Verkaufsgespräch ist,"Kritisch – brauche schriftliche Transparenz, klare Aussagen zu Datenspeicherung und DSGVO/DSG, fühle persönliche Verantwortung gegenüber Kunden",800.0,2500.0,5500.0,9000.0,3500.0,150.0,350.0,700.0,1200.0,450.0
P194,Claudia,42,weiblich,CH,Präventions-/BGF-Anbieter,Stress-/Resilienz-Programme,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,800000,1,1,überfordert / zu wenig Zeit,4,Onboarding neuer Klient:innen strukturieren und automatisieren; interne Kommunikation und Verfügbarkeitskoordination im Team entlasten,"Datenschutz und Kontrollverlust – sensible Gesundheitsdaten in externen Systemen, die ich nicht verstehe oder kontrolliere; Angst, nach Einrichtung allein vor einem System zu stehen, das ich nicht bedienen kann","Gering – kein ausreichendes Wissen über Datenwege und Zugriffe; Voraussetzung wäre klare, schriftliche Erklärung in verständlicher Sprache vor jedem weiteren Schritt",1500.0,3500.0,7000.0,10000.0,4500.0,200.0,450.0,800.0,1200.0,550.0
P195,Barbara,51,weiblich,CH,Wellness-/Longevity-Praxis (Premium),Privatpraxis Premium-Prävention,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,7,464000,5,5,früher Anwender / probiert gern Neues,7,Onboarding neuer Klientinnen standardisieren und automatisieren; dahinter internes Wissensmanagement,Wer pflegt das System nach der Einrichtung? Und: Passt die Lösung zum Premium-Ton unserer Kommunikation – oder wirkt sie generisch und schadet der Glaubwürdigkeit?,"Möglich, aber nur mit konkreten Antworten: Schweizer/DSGVO-konforme Server, klar geregelter Datenzugriff, transparente Kommunikation gegenüber Klientinnen – keine allgemeinen Versicherungen",1500.0,3500.0,6500.0,10000.0,4500.0,150.0,350.0,650.0,1000.0,450.0
P196,Reinhard,50,männlich,AT,Physiotherapie-/Therapiepraxis,Osteopathie,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,2,150000,2,2,desinteressiert / sieht keinen Bedarf,4,"Automatisierte Terminorganisation mit Erinnerungen, Absagemanagement und Wartelisten-Nachbesetzung","Versteckte Folgekosten (Abos, Lizenzen), Zeitaufwand für Einrichtung und Einschulung, Skepsis gegenüber Überdimensionierung für Kleinbetrieb","Niedrig bis mittel – brauche klare schriftliche Nachweise zur DSGVO-Konformität, möchte externe Prüfung durch Steuerberater oder Anwalt, skeptisch gegenüber allgemeinen Versprechen",300.0,800.0,1500.0,2500.0,900.0,50.0,120.0,250.0,400.0,150.0
P197,Bernhard,60,männlich,AT,Ernährungs-/Gesundheitszentrum,Stoffwechsel & Darmgesundheit,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,2,150000,1,2,überfordert / zu wenig Zeit,6,Terminmanagement (größter Zeitfresser) und strukturierte Aufnahme neuer Klienten (aktuell kein einheitlicher Prozess),Einführung kostet zuerst mehr Zeit als sie spart; Zweifel an eigener Konsequenz bei der Nutzung digitaler Tools; Unbehagen über externen Einblick ins Lebenswerk,"Sehr kritisch – will schriftliche Verträge, klare Antworten zu Speicherort und Zugriffsrechten, DSGVO als Minimum nicht als Messlatte; Grundnervosität bleibt trotzdem bestehen",500.0,1200.0,2500.0,4000.0,1800.0,80.0,150.0,280.0,450.0,190.0
P198,Daniel,42,männlich,DE,Personal-Training-Studio,Functional-Training-Box,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,369000,5,5,überfordert / zu wenig Zeit,7,Internes Wissensmanagement – gefolgt von strukturiertem Neukunden-Onboarding-Prozess,Angst vor Standardlösung die nicht zu kleinem Betrieb passt; und wer pflegt das System danach – Erfahrung mit digitalen Denkmälern die niemand mehr nutzt,"Startet bei Null, muss aktiv aufgebaut werden – konkrete DSGVO-Details gefordert (Serverstandort, Auftragsverarbeitungsvertrag, Zugriffsrechte), keine allgemeinen Beruhigungen",800.0,1800.0,3500.0,5500.0,2400.0,120.0,280.0,520.0,800.0,380.0
P199,Corinne,34,weiblich,CH,Präventions-/BGF-Anbieter,betriebliche Gesundheitsförderung,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,2,150000,3,3,desinteressiert / sieht keinen Bedarf,4,"Abläufe rund um Kundenaufnahme, Offerten, Rechnungen und Kommunikation – also genau die Verwaltungsarbeit, die heute halbmanuell und zeitfressend läuft",Implementierungsaufwand liegt am Ende bei mir; kostenlose Erstanalyse ist klassischer Einstieg für kostenpflichtiges Angebot; Zweifel ob KI-Lösung für Betrieb mit 150k CHF Umsatz und 2 Personen wirklich skaliert,"Sehr kritisch – 'datenschutzkonform' reicht als Aussage nicht; brauche konkrete schriftliche Auskunft zu Datenspeicherung, Zugriff und Konformität mit CH-DSG und DSGVO",500.0,1500.0,3500.0,6000.0,2200.0,80.0,200.0,450.0,800.0,280.0
P200,Michael,59,männlich,DE,Wellness-/Longevity-Praxis (Premium),Longevity & Healthspan,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,2,249000,4,5,skeptisch,6,Automatisiertes Onboarding neuer Klienten und Interessentenkommunikation; sekundär: Wissensmanagement im Team,Angst vor Standardlösung die nicht zu meinem spezifischen Betrieb passt; schlechte Erfahrungen mit Tool-Einführungen die nach Übergabe nicht liefen; verstecktes Kostenmodell hinter kostenloser Erstanalyse,"Grundsätzlich möglich, aber hohe Anforderungen: EU-Server, klare Zugriffsregelung, DSGVO-AVV, Auskunft über Datenlöschung – unkonkrete Antworten sind K.O.-Kriterium",800.0,1800.0,3500.0,5000.0,2400.0,150.0,300.0,550.0,800.0,390.0
P201,Claudia,40,weiblich,CH,Physiotherapie-/Therapiepraxis,klassische Physiotherapie,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,8,347000,2,1,pragmatisch-abwägend,6,"Automatische Terminorganisation und Patientenerinnerungen, sowie strukturierte interne Kommunikation und Abwesenheitsplanung",Folgekosten und Abo-Fallen unklar; Angst vor Abhängigkeit von System das sie selbst nicht versteht oder reparieren kann; kein internes IT-Support,"Sehr kritisch – will genaue Auskunft über Datenspeicherort (CH?), Zugriffsrechte, Ausfallszenarien; 'datenschutzkonform' reicht als Aussage nicht; würde Referenzen und rechtliche Prüfung verlangen",500.0,1500.0,3500.0,6000.0,2200.0,80.0,200.0,450.0,800.0,280.0
P202,Jan,48,männlich,DE,Ernährungs-/Gesundheitszentrum,Ernährungsberatung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,6,291000,4,4,desinteressiert / sieht keinen Bedarf,4,Aufnahme neuer Klient:innen und Terminorganisation automatisieren; internes Wissensmanagement und Ablaufdokumentation für bessere Einarbeitung,Wer pflegt und betreut das System danach? Externe richtet ein und geht – dann veraltet es; kostenlose Erstanalyse ist erkennbar ein Vertriebsinstrument,"Kritischster Punkt – will konkrete Nachweise zu Servern, Datenhaltung, Zugriffsrechten; würde externen Datenschutzbeauftragten einbeziehen; persönliche Verantwortung ist nicht delegierbar",800.0,1500.0,3200.0,5000.0,2200.0,100.0,180.0,350.0,600.0,250.0
P203,Claudia,62,weiblich,CH,Personal-Training-Studio,1:1 Personal Training,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,4,323000,1,1,neugierig-offen,6,Terminorganisation mit Selbstbuchung für Klienten und internes Wissensmanagement damit nicht alles nur in meinem Kopf ist,"Begriff KI ist unklar und macht Bauchschmerzen, Datenschutz bei sensiblen Gesundheitsdaten ist sehr heikel und das Wort datenschutzkonform reicht mir nicht als Beruhigung","Vertrauen muss erst aufgebaut werden, brauche konkrete Antworten zu Datenspeicherort, Zugriffsrechten und vertragliche Absicherung – Verantwortung gegenüber Klienten ist nicht verhandelbar",500.0,1500.0,3500.0,5500.0,2200.0,80.0,200.0,450.0,700.0,290.0
P204,Eva,52,weiblich,AT,Präventions-/BGF-Anbieter,betriebliche Gesundheitsförderung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,288000,4,4,skeptisch,7,"Wissensmanagement (höchste Priorität: Kundenhistorien und Prozesswissen teamzugänglich machen); an zweiter Stelle Terminkoordination, aber mit Skepsis wegen individueller Kundenkommunikation",Datenschutz-Versprechen oft hohl – konkrete Umsetzung unklar; versteckte Folgekosten nach kostenloser Erstanalyse bei kleinem Betrieb nicht leistbar wenn kein klarer Nutzen,"Grundsätzlich möglich, aber nur mit konkreten Nachweisen: Referenzen, transparenter Datenschutzvertrag, klare Datenhaltung – Vertrauen muss verdient werden, Ruf steht auf dem Spiel",800.0,1500.0,3500.0,5000.0,2200.0,100.0,250.0,500.0,800.0,350.0
P205,Eva,38,weiblich,AT,Wellness-/Longevity-Praxis (Premium),Medical Wellness,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,573000,3,4,stark skeptisch,5,Internes Wissensmanagement und strukturierte Abläufe für das Team; strukturierte und teilweise automatisierte Aufnahme neuer Klient:innen,"Zweifel, ob externe Person das Premiumsegment und die spezifische Klientel wirklich versteht; generelles Misstrauen gegenüber dem Begriff KI-gestützt ohne konkrete Substanz; schlechte Erfahrung mit Software-Lösungen, die eingestellt wurden","Sehr niedrig ohne nachgewiesene DSGVO-Konformität, Auftragsverarbeitungsvertrag und rechtliche Prüfung – Datenschutz ist existenziell für das Premiumsegment",800.0,1800.0,3500.0,5500.0,2400.0,150.0,300.0,550.0,900.0,380.0
P206,Simone,33,weiblich,CH,Physiotherapie-/Therapiepraxis,Ergotherapie,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,8,604000,2,2,neugierig-offen,7,"Internes Wissensmanagement und Teamkommunikation, dann Terminorganisation und Patientenkommunikation","Datenschutz bei Gesundheitsdaten (DSG Schweiz), Unklarheit was 'KI-gestützt' konkret bedeutet, Serverstandorte, plus Sorge um fehlende Akzeptanz im wenig technikaffinen Team","Grundsätzlich tief – braucht Verträge, konkrete Datenschutznachweise, Serverstandort-Angaben und schrittweisen Aufbau; würde mit anonymisierten oder internen Daten starten",500.0,1500.0,3500.0,5500.0,2200.0,100.0,250.0,500.0,800.0,350.0
P207,Nadine,43,weiblich,CH,Ernährungs-/Gesundheitszentrum,Stoffwechsel & Darmgesundheit,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,4,263000,4,4,desinteressiert / sieht keinen Bedarf,4,Wissensmanagement im Team (Ablösung von Kopfwissen) und Terminorganisation – Klientenaufnahme hingegen bewusst nicht vollständig automatisieren wollen,"Kontrollverlust: Systeme, die ich nicht selbst verstehe und nicht anpassen kann; Unklarheit was 'KI-gestützt' konkret bedeutet und mit welchen Daten gearbeitet wird","Sehr hohes Misstrauen – sensible Gesundheitsdaten, DSG-Pflichten, würde juristisch prüfen lassen; braucht vollständige Transparenz über Datenzugang, Speicherung und Verwendung bevor irgendwas passiert",800.0,1800.0,3500.0,5000.0,2200.0,100.0,250.0,450.0,700.0,300.0
P208,Janine,56,weiblich,CH,Personal-Training-Studio,1:1 Personal Training,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,8,342000,2,3,skeptisch,5,Automatische Klientenkommunikation (z.B. Paketauslauf-Erinnerungen) und digitalisierte Neukundenaufnahme statt manueller PDF-Prozess,Team wird neue Systeme nicht einfach annehmen – Einführungsaufwand könnte mehr kosten als es bringt; Skepsis gegenüber unrealistisch grossen Versprechen für kleinen Betrieb,"Kritisch – klare Verträge, Datenschutz-Nachweise und rechtliche Absicherung zwingend notwendig; Klientenvertrauen steht auf dem Spiel",800.0,2000.0,3500.0,5000.0,2500.0,100.0,200.0,380.0,600.0,280.0
P209,Markus,51,männlich,AT,Präventions-/BGF-Anbieter,Stress-/Resilienz-Programme,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,10,800000,1,1,pragmatisch-abwägend,6,"Überblick über Kundenbuchungen, erledigte Leistungen und Teamzuständigkeiten; außerdem internes Wissensmanagement um Wissensverlust bei Mitarbeiterabgang zu verhindern",Unklar was KI-gestützt konkret bedeutet und wer die Kontrolle behält; Kostenfrage nach der Erstanalyse völlig offen – Gratis-Einstieg kann trotzdem teuer werden,"Grundsätzlich niedrig – brauche konkrete Antworten zu Serverstandort, Datenzugriff und DSGVO-Umsetzung; würde rechtlich prüfen lassen bevor externe Person Zugang erhält",1500.0,2500.0,5500.0,8000.0,3200.0,150.0,300.0,550.0,800.0,380.0
P210,Julia,49,weiblich,DE,Wellness-/Longevity-Praxis (Premium),Hormone & Performance,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,3,267000,1,1,neugierig-offen,7,Automatisiertes aber persönlich wirkendes Nachfassen bei Kunden (direkt umsatzrelevant) und Terminbuchung ohne Telefon-Ping-Pong – das wäre sofort spürbar im Alltag.,"Angst, dass Automatisierung die persönliche, diskrete Ansprache unserer anspruchsvollen Klientel zerstört. Und Sorge, dass die Einführung zu viel meiner knappen Energie kostet, bevor es wirklich läuft.","Sehr kritisch – Hormondaten, Blutbilder, persönliche Gesundheitsziele sind höchst sensibel. Brauche vollständige Transparenz über Datenzugriff, Speicherung und DSGVO-Konformität. Keine Kompromisse hier.",800.0,1800.0,3500.0,5500.0,2400.0,80.0,200.0,380.0,600.0,280.0
P211,Franziska,45,weiblich,DE,Physiotherapie-/Therapiepraxis,manuelle Therapie & Faszien,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,8,563000,5,5,neugierig-offen,7,Internes Wissensmanagement und strukturierte Aufnahme neuer Klientinnen und Klienten – beides konkrete Alltagsprobleme,"Wer pflegt die Systeme nach dem Aufbau? Und versteht jemand Externes wirklich schnell genug, wie diese Praxis funktioniert?","Grundsätzlich möglich, aber nur mit echter Transparenz: Datenlage, AVV, Kontrolle über Daten – kein blindes Vertrauen auf DSGVO-Floskeln",800.0,1500.0,3500.0,6000.0,2200.0,80.0,180.0,380.0,600.0,250.0
P212,Eva,60,weiblich,AT,Ernährungs-/Gesundheitszentrum,ganzheitliches Gesundheitszentrum,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,227000,4,4,desinteressiert / sieht keinen Bedarf,4,Internes Wissensmanagement und strukturierte Aufnahme neuer Klient:innen – weil genau das im Alltag fehlt und Zeit kostet,Datenschutz und rechtliche Sicherheit bei sensiblen Gesundheitsdaten; Zweifel ob Team neue Systeme wirklich annimmt,"Gering – Vertrauen muss verdient werden, braucht konkrete Referenzen, klare vertragliche Regelung und nachvollziehbare Datenschutznachweise",500.0,1500.0,2800.0,4000.0,1800.0,80.0,200.0,350.0,500.0,220.0
P213,Elisabeth,59,weiblich,AT,Personal-Training-Studio,Frauen-Fitness-Studio,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,2,189000,1,1,überfordert / zu wenig Zeit,5,Terminorganisation – gemeinsame Übersicht für beide Mitarbeiterinnen und Selbstbuchungsmöglichkeit für Kundinnen; außerdem Wissensmanagement damit nicht alles nur im eigenen Kopf liegt,Unklarheit was KI-gestützt konkret bedeutet für kleinen Betrieb; fehlende Kostentransparenz nach der Erstanalyse; Angst ein System eingerichtet zu bekommen das man nicht selbst bedienen kann und dann allein damit dasteht,"Sehr zurückhaltend – braucht klare schriftliche Antworten zu Datenschutz, Zertifizierungen, Serverstandort und Zugriffsrechten bevor irgendwelche Kundendaten weitergegeben werden",200.0,800.0,1800.0,3000.0,1200.0,50.0,120.0,250.0,400.0,150.0
P214,Reto,44,männlich,CH,Präventions-/BGF-Anbieter,Stress-/Resilienz-Programme,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,3,292000,4,3,früher Anwender / probiert gern Neues,7,Automatisierung von Angebots- und Rechnungsprozessen sowie strukturiertes Kunden-Onboarding – beides hat sofortigen Alltagseffekt. Internes Wissensmanagement interessant aber für Teamgrösse fast zu gross gedacht.,Wer pflegt und wartet das System langfristig? Und was steckt konkret hinter 'KI-gestützt' – echte Funktion oder nur Buzzword? Schlechte Antworten darauf beenden mein Interesse sofort.,"Ernstes Thema – Klienten teilen sensible Informationen (Burnout, psychische Belastung). Brauche konkrete Nachweise: Serverstandort CH/EU, Auftragsverarbeitungsvertrag, echte DSG-Konformität. 'Datenschutzkonform' als Behauptung reicht nicht.",800.0,1800.0,3500.0,5500.0,2400.0,100.0,250.0,550.0,900.0,380.0
